player_id,name,season,salary,team,position,draft_pick,draft_year
brownde01,Dee Brown,1991-92,705000,Boston Celtics,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1992-93,865000,Boston Celtics,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1993-94,1025000,Boston Celtics,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1994-95,2500000,Boston Celtics,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1995-96,3000000,Boston Celtics,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1996-97,3250000,Boston Celtics,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1997-98,3500000,Boston Celtics,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1998-99,3750000,Toronto Raptors,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,1999-00,4000000,Toronto Raptors,Point Guard and Shooting Guard,19th overall,1990
brownde01,Dee Brown,2000-01,1000000,Orlando Magic,Point Guard and Shooting Guard,19th overall,1990
brownde03,Dee Brown,2006-07,412718,Utah Jazz,Point Guard,46th overall,2006
brownde03,Dee Brown,2008-09,184157,Washington Wizards,Point Guard,46th overall,2006
brownde03,Dee Brown,2008-09,54410,Phoenix Suns,Point Guard,46th overall,2006
brownde04,Derrick Brown,2009-10,457588,Charlotte Bobcats,Small Forward,40th overall,2009
brownde04,Derrick Brown,2010-11,762195,Charlotte Bobcats,Small Forward,40th overall,2009
brownde04,Derrick Brown,2011-12,854389,Charlotte Bobcats,Small Forward,40th overall,2009
brownde02,Devin Brown,2002-03,34946,San Antonio Spurs,Shooting Guard,,
brownde02,Devin Brown,2003-04,563679,San Antonio Spurs,Shooting Guard,,
brownde02,Devin Brown,2004-05,695046,San Antonio Spurs,Shooting Guard,,
brownde02,Devin Brown,2005-06,2500000,Utah Jazz,Shooting Guard,,
brownde02,Devin Brown,2006-07,564518,New Orleans/Oklahoma City Hornets,Shooting Guard,,
brownde02,Devin Brown,2006-07,500000,Golden State Warriors,Shooting Guard,,
brownde02,Devin Brown,2007-08,1200000,Cleveland Cavaliers,Shooting Guard,,
brownde02,Devin Brown,2008-09,998398,New Orleans Hornets,Shooting Guard,,
brownde02,Devin Brown,2009-10,1100000,Chicago Bulls,Shooting Guard,,
browner01,Ernest Brown,2001-02,332817,Miami Heat,Center,52nd overall,2000
brownge02,Gerald Brown,1998-99,287500,Phoenix Suns,Shooting Guard,,
brownge02,Gerald Brown,1999-00,385000,Phoenix Suns,Shooting Guard,,
brownja01,Jabari Brown,2014-15,44765,Los Angeles Lakers,Shooting Guard,,
brownja02,Jaylen Brown,2016-17,4743000,Boston Celtics,Small Forward and Shooting Guard,3rd overall,2016
brownja02,Jaylen Brown,2017-18,4956480,Boston Celtics,Small Forward and Shooting Guard,3rd overall,2016
brownke01,Kedrick Brown,2001-02,1528440,Boston Celtics,Small Forward,11th overall,2001
brownke01,Kedrick Brown,2002-03,1643040,Boston Celtics,Small Forward,11th overall,2001
brownke01,Kedrick Brown,2003-04,1757640,Cleveland Cavaliers,Small Forward,11th overall,2001
brownke01,Kedrick Brown,2004-05,2332388,Philadelphia 76ers,Small Forward,11th overall,2001
brownkw01,Kwame Brown,2001-02,3697440,Washington Wizards,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2002-03,3974760,Washington Wizards,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2003-04,4252080,Washington Wizards,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2004-05,5361873,Washington Wizards,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2005-06,7500000,Los Angeles Lakers,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2006-07,8287500,Los Angeles Lakers,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2007-08,9075000,Memphis Grizzlies,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2008-09,4000000,Detroit Pistons,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2009-10,4100000,Detroit Pistons,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2010-11,1229255,Charlotte Bobcats,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2011-12,6750000,Golden State Warriors,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2012-13,2819044,Philadelphia 76ers,Center and Power Forward,1st overall,2001
brownkw01,Kwame Brown,2013-14,2945901,Philadelphia 76ers,Center and Power Forward,1st overall,2001
brownma01,Marcus Brown,1996-97,220000,Portland Trail Blazers,Point Guard and Shooting Guard,46th overall,1996
brownma01,Marcus Brown,1997-98,500000,Vancouver Grizzlies,Point Guard and Shooting Guard,46th overall,1996
brownma01,Marcus Brown,1998-99,500000,Vancouver Grizzlies,Point Guard and Shooting Guard,46th overall,1996
